,City,Date,NO,NO2,NOx,CO,SO2,O3,CO2,CH4,N2O,Traffic_Flow,Industrial_Output,Temperature,Humidity,Wind_Speed,Rainfall,Population_Density,Agriculture_Emissions,Energy_Consumption,Waste_Production,Public_Transport_Usage,Actionable_Insights,Recommendations
15304,Kolkata,2019-04-29,5.58,19.63,25.17,0.37,3.31,13.32,0.007,0.0,0.0,4916.0,54.59825546,16.20039091,39.20870658,6.239732603,10.88705109,1563.0,65.38383898166262,49.80773447731136,15.705430313237525,48.79870553003756,Reduce emissions from agriculture through better practices.,Maintain current emission levels.
15305,Kolkata,2019-04-30,5.54,20.32,25.85,0.4,4.82,17.49,0.007,0.0,0.0,1349.0,116.903127,24.22842119,82.45768235,0.6834655533,11.29564676,8958.0,7.608937134957627,60.037500152431775,20.186206600560507,12.571217763856035,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
15306,Kolkata,2019-05-01,5.14,20.4,25.54,0.36,2.76,20.71,0.007,0.0,0.0,4236.0,102.5295242,21.81125056,63.89129182,14.60035141,19.54481936,8559.0,60.36019202212376,58.35113447943,5.315216257165256,90.0508228728071,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
15307,Kolkata,2019-05-02,4.57,21.57,26.14,0.34,1.99,20.38,0.007,0.0,0.0,1491.0,136.0818885,24.78782629,37.97689456,12.64661975,8.048945168,1326.0,93.1224759178898,63.0713670121113,64.34649220708218,26.030885440604536,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
15308,Kolkata,2019-05-03,3.37,15.73,19.09,0.41,1.73,26.59,0.007,0.0,0.0,4264.0,80.64043542,22.75382243,79.58753764,5.980674143,2.651757578,2067.0,85.03627876578504,84.45476825537905,18.986428685465405,33.895588942929514,Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
15309,Kolkata,2019-05-04,5.73,25.68,31.4,0.55,2.6,28.41,0.007,0.0,0.0,2308.0,105.9672691,29.04462057,58.19386936,0.9773148137,8.199912662,7750.0,6.767353665798337,88.67171556146513,43.75379897761612,77.3778307848618,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
15310,Kolkata,2019-05-05,18.33,34.48,52.48,0.72,3.14,26.49,0.007,0.0,0.0,3774.0,87.54863797,32.61577933,81.49262286,7.772047677,19.74348071,1077.0,99.33898787390682,73.72503005607976,68.55903327873972,76.35238158743685,High humidity could trap pollutants; recommend monitoring air quality. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
15311,Kolkata,2019-05-06,3.15,17.34,18.19,0.47,1.93,37.33,0.007,0.0,0.0,1216.0,111.87917,26.97403531,63.74827387,1.013315565,16.60685189,4226.0,69.87269237038791,7.894224292440399,44.89466536049949,89.63858934809588,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
15312,Kolkata,2019-05-07,3.01,20.39,23.38,0.53,1.52,37.0,0.007,0.0,0.0,1395.0,102.493493,22.17065342,55.05447644,14.33438308,8.973314455,2710.0,16.22808243140237,96.12923915099344,90.60170948840542,3.374816855695284,Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
15313,Kolkata,2019-05-08,3.64,21.14,24.77,0.49,1.44,34.46,0.007,0.0,0.0,1676.0,64.94102896,17.1880517,44.43360906,9.061261051,7.728451408,4105.0,1.2416089169423494,94.73980863470464,76.91681508989983,87.45106492901783,Promote energy-efficient practices.,Maintain current emission levels.
15314,Kolkata,2019-05-09,2.95,17.89,20.84,0.46,1.67,37.19,0.007,0.0,0.0,4253.0,132.4829509,39.64559782,83.20731221,2.33132712,16.93414514,3915.0,17.128263629215134,71.17037945453536,27.302218527087675,79.22254742808448,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
15315,Kolkata,2019-05-10,2.73,14.69,17.43,0.49,1.82,41.67,0.007,0.0,0.0,2276.0,56.13051072,26.68710964,30.60253363,12.80336781,7.502548397,2272.0,83.81759206857386,51.74390714019238,13.04098561746192,52.50947866098513,Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
15316,Kolkata,2019-05-11,3.03,13.92,16.95,0.47,1.57,37.14,0.007,0.0,0.0,3304.0,121.8623543,30.81131794,63.17852789,8.286238521,5.173624835,9510.0,2.163932494516374,25.061835833589218,89.44377979908744,15.948585108603533,Consider stricter industrial emission regulations. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
15317,Kolkata,2019-05-12,2.71,9.9,12.6,0.42,1.33,33.64,0.004,0.0,0.0,3892.0,105.4039002,21.90160911,35.30355873,1.443327477,8.567699455,6939.0,23.314730361808657,75.6351139498876,39.69076665973309,54.49937058143399,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
15318,Kolkata,2019-05-13,2.79,10.62,13.4,0.42,1.62,33.51,0.004,0.0,0.0,1959.0,119.4862547,27.239398,58.47440587,3.351655074,6.489963038,7753.0,75.73055953348754,87.78601787162891,38.25118269866922,19.39433648655712,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
15319,Kolkata,2019-05-14,3.16,15.49,18.51,0.48,2.39,29.68,0.004,0.0,0.0,3043.0,122.1181902,27.90382589,55.79936741,12.86300708,3.398451017,6079.0,58.61105358981351,66.51876008899379,81.00040757539075,96.49570770571914,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
15320,Kolkata,2019-05-15,3.26,18.89,22.07,0.5,1.78,27.24,0.004,0.0,0.0,4053.0,143.5578661,36.63081607,71.89206374,11.44815434,3.534832267,2098.0,78.27357103601919,62.90726328617707,0.9354789204256586,70.88124124265086,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
15321,Kolkata,2019-05-16,3.14,18.96,22.06,0.57,1.87,30.25,0.004,0.0,0.0,1849.0,129.0188959,34.59662603,84.8647,5.397577404,5.136698393,6751.0,74.61505038267879,19.300470457058616,45.111228536537794,59.62361065607477,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
15322,Kolkata,2019-05-17,3.25,16.16,19.35,0.52,1.64,27.0,0.007,0.0,0.0,3486.0,92.53656568,19.44964275,51.19733194,8.613776227,13.06778758,4124.0,5.060138712180473,35.77965228941896,71.43200660852763,81.3363616924717,No immediate action required,Maintain current emission levels.
15323,Kolkata,2019-05-18,3.28,11.08,14.22,0.45,1.79,25.91,0.004,0.0,0.0,3830.0,145.0167484,36.09561133,63.91866971,2.599554454,7.730563536,7349.0,89.25114190941515,72.31362220325121,84.86864636835503,53.24472139575958,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
15324,Kolkata,2019-05-19,3.45,10.61,13.94,0.47,2.71,28.2,0.004,0.0,0.0,2622.0,69.37489327,33.63410197,86.24948254,5.09944563,19.29837093,9600.0,22.70318342822687,1.6898738851223394,88.52088539291213,6.025983151846292,High humidity could trap pollutants; recommend monitoring air quality. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
15325,Kolkata,2019-05-20,4.32,12.33,16.12,0.49,2.54,19.94,0.007,0.0,0.0,4128.0,52.44855818,38.06646985,73.87161953,2.986344265,3.343292652,7008.0,55.33924402297637,64.1264277188886,46.56801688430996,25.90295765872487,Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
15326,Kolkata,2019-05-21,3.42,12.6,15.96,0.5,1.78,17.88,0.007,0.0,0.0,997.0,70.21052479,38.89259784,68.82208928,7.463287814,7.782306381,6362.0,64.42881565277789,76.6670301010248,84.77075569881865,98.16875517588262,Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
15327,Kolkata,2019-05-22,3.18,11.04,14.12,0.52,3.0,18.33,0.007,0.0,0.0,3987.0,88.79863133,27.58383452,61.41685236,11.14219972,19.41575445,2513.0,16.862821088509538,33.47044862707816,3.5761760681777943,85.08129860487277,No immediate action required,Maintain current emission levels.
15328,Kolkata,2019-05-23,2.98,8.92,11.85,0.47,2.35,22.57,0.011,0.0,0.0,1221.0,102.5541215,29.93285679,53.51084069,7.561872993,9.311609816,2750.0,97.62312567009744,7.616776920078905,30.542555542085424,92.74448272656988,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
15329,Kolkata,2019-05-24,3.6,14.65,18.12,0.45,2.93,19.37,0.007,0.0,0.0,1863.0,117.2417717,31.14219292,86.60691626,12.12764874,11.67309939,2337.0,48.8155956087309,81.91193788839985,1.0498302524240333,9.78310113509041,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
15330,Kolkata,2019-05-25,3.69,16.78,20.42,0.49,2.61,21.3,0.007,0.0,0.0,807.0,149.2020755,26.04198273,68.07401859,10.03552285,15.59588106,4915.0,5.764269559739343,14.183682948502272,16.552537336521667,24.79983695732009,Consider stricter industrial emission regulations. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16034,Lucknow,2015-12-09,71.62,18.69,6.24,2.77,11.19,47.33,122.4,30.71,9.05,2637.0,51.0984009,22.73328355,87.57470531,13.76536414,7.971081288,8110.0,75.03124383797197,63.54334136569288,26.247498874634555,16.077709777027906,Implement stricter emission controls. | High humidity could trap pollutants; recommend monitoring air quality. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16035,Lucknow,2015-12-10,64.39,27.29,5.82,2.38,6.2,52.64,117.227,29.03,9.28,4546.0,112.1123092,20.22784821,74.93310847,10.25988657,6.332042118,9145.0,54.80330722215929,10.790024114922492,95.58386920694534,46.3063276005666,Implement stricter emission controls. | Consider stricter industrial emission regulations.,Maintain current emission levels.
16036,Lucknow,2015-12-11,22.85,36.73,6.27,2.43,4.12,39.65,102.963,27.5,9.31,3710.0,136.4218987,15.70540614,63.83023519,12.23500456,8.991267681,7586.0,38.18717522345004,96.99314443756607,36.590562288877294,99.87077233443436,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
16037,Lucknow,2015-12-12,14.17,31.23,6.56,1.81,4.27,36.36,94.869,25.94,9.31,3194.0,146.4165839,30.90391265,49.56331468,11.04240677,15.00959274,6981.0,80.98764150385693,5.815827505062588,56.47414702258063,69.0506156273948,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
16038,Lucknow,2015-12-13,9.59,20.29,4.22,1.39,4.49,41.23,86.719,24.43,7.28,4095.0,118.5539379,17.22798759,36.80455539,0.08452068256,6.073499435,9010.0,58.4469931644613,43.81746738409763,53.42487712778687,6.235655465564582,Consider stricter industrial emission regulations. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16039,Lucknow,2015-12-14,14.06,8.73,4.22,1.69,5.02,41.6,81.26,22.89,5.18,1767.0,112.0726339,17.7326753,69.80790252,8.745272185,13.74455593,6949.0,39.05621024270317,53.68192420600233,6.201842313798334,72.56673997638525,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
16040,Lucknow,2015-12-15,15.78,8.79,4.22,1.99,5.53,48.63,71.638,21.06,4.36,4076.0,142.7246309,34.63806103,63.61498219,3.200642042,10.73030935,7777.0,10.959787033512702,79.0481778663364,67.42757383605031,10.066072453197473,Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16041,Lucknow,2015-12-16,18.92,9.44,3.8,3.12,5.86,55.09,65.158,19.88,4.42,921.0,59.41532072,15.37146138,57.70438229,13.96829234,3.582226182,3412.0,89.54453137667079,12.112851707242122,51.290131967087206,39.064457558274334,Reduce emissions from agriculture through better practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16042,Lucknow,2015-12-17,15.73,11.88,4.22,3.41,5.02,49.4,58.769,18.34,3.87,3766.0,148.8391034,22.23418674,68.6186261,13.59308522,18.66249045,4433.0,3.5469585341666554,44.080797385517656,38.14171167982614,78.62502525606801,Consider stricter industrial emission regulations.,Maintain current emission levels.
16043,Lucknow,2015-12-18,8.65,9.87,4.22,1.77,3.35,41.62,64.099,17.02,3.56,2157.0,146.9497468,30.9363416,80.98937905,9.416830139,19.94475879,4273.0,86.31873483680562,29.97115695434524,6.601681606626042,12.808988432316715,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16044,Lucknow,2015-12-19,31.42,9.73,4.22,2.56,4.85,53.82,69.166,15.5,3.17,2600.0,89.75658991,39.80273781,83.95976671,4.906627103,5.096162777,6184.0,35.996152488315545,31.201071569334005,29.30139849867145,29.274338772905185,Implement stricter emission controls. | High humidity could trap pollutants; recommend monitoring air quality. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16045,Lucknow,2015-12-20,18.61,11.33,4.22,5.87,4.8,55.72,71.665,15.93,3.43,4439.0,142.6706645,37.29477284,71.99648226,11.50400144,1.808386573,6225.0,63.93387635014059,77.87879160652508,88.40953758059993,19.52622279107697,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16046,Lucknow,2015-12-21,20.35,10.65,4.22,4.66,5.66,55.87,68.643,16.12,2.28,1184.0,118.3313786,19.90975833,71.15469346,2.446048801,18.14697417,3632.0,92.21997238356852,0.5460945031833142,17.37113733074691,87.0095809986042,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
16047,Lucknow,2015-12-22,21.02,11.61,4.22,3.95,7.0,56.99,70.137,15.82,2.37,2726.0,94.25063933,39.14153193,61.00045512,14.05775719,10.35252058,8076.0,15.17066155038984,74.90836413359662,21.93336397516209,14.791652604761696,Implement stricter emission controls. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16048,Lucknow,2015-12-23,10.47,13.02,4.22,2.67,5.33,46.88,71.722,15.87,2.66,4888.0,74.45901283,16.24314607,89.60617229,5.13956775,15.85294894,3896.0,56.69504756388102,81.03984301231063,20.52940310697714,53.57852316929399,High humidity could trap pollutants; recommend monitoring air quality. | Promote energy-efficient practices.,Maintain current emission levels.
16049,Lucknow,2015-12-24,6.39,13.01,4.22,2.39,4.68,40.87,74.919,15.17,2.52,2922.0,111.9159716,18.01651191,34.41830677,12.23671529,0.022268625,4629.0,76.44328623701921,90.1362243842069,89.08048192568336,27.531489037873456,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16050,Lucknow,2015-12-25,5.24,12.53,4.89,11.6,5.07,48.63,76.173,15.65,2.44,1577.0,148.5928516,17.43399927,79.61307578,13.30534401,3.220245878,2048.0,75.75838327190574,62.68818032304835,69.99954827183268,50.7257721580722,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
16051,Lucknow,2015-12-26,16.43,12.78,7.22,5.09,7.73,54.57,63.479,16.21,2.38,4485.0,147.1155921,36.0940864,73.0912932,3.766031083,8.206495976,6260.0,52.5631914599504,33.34553282722412,88.1843063054802,16.73640805547142,Consider stricter industrial emission regulations. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16052,Lucknow,2015-12-27,20.03,11.88,10.93,1.3,4.23,44.31,70.328,16.83,2.47,4340.0,140.8791875,17.943315,89.42927283,9.055135501,17.94296462,3390.0,62.47394599064581,42.72347325488707,91.37464998768333,75.75764617324654,Implement stricter emission controls. | High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
16053,Lucknow,2015-12-28,4.92,16.34,6.15,2.11,5.59,48.38,53.565,17.7,2.66,3816.0,84.60983971,20.43878928,77.30593056,6.793112798,17.07570033,1586.0,75.75269941328445,96.97360822874292,92.79675351598895,64.31114378711496,Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
16054,Lucknow,2015-12-29,2.7,15.2,2.21,3.77,5.87,50.53,50.024,17.93,2.44,3343.0,85.62111318,25.05307175,66.74049466,0.8157601334,3.407039473,7705.0,84.10276377574118,88.11868264358522,48.57156128340446,4.342624193560008,Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16055,Lucknow,2015-12-30,9.36,18.2,3.92,2.46,6.0,51.92,36.184,18.38,2.61,3939.0,124.0537212,33.62944104,36.34624696,11.5436592,18.23378106,7701.0,76.18130968758638,46.352590909944205,47.62238510585629,94.75651951813391,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
16056,Lucknow,2015-12-31,21.55,17.98,3.3,4.27,8.1,50.82,37.566,18.34,2.49,4611.0,144.8390637,29.85514816,35.3369928,7.61523115,2.339757736,7179.0,35.40049431812427,94.30630071109223,82.89228402567667,89.29735826029449,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
16057,Lucknow,2016-01-01,11.64,13.27,2.68,3.4,6.53,38.97,27.015,18.42,2.46,4771.0,139.9478309,34.73742416,42.71841032,10.86937133,0.9974773673,8112.0,99.67264010577333,82.2954875406459,33.192667415197995,29.77777070552413,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16058,Lucknow,2016-01-02,7.22,14.56,3.37,2.49,4.82,40.81,30.544,18.91,2.7,2403.0,58.98118684,26.669428,57.8284556,9.551069861,7.285415891,1266.0,43.45026937193044,90.10898616597947,2.2211129519923656,29.188041357916774,Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16059,Lucknow,2016-01-03,4.57,15.12,2.21,2.58,5.49,50.04,24.621,18.59,2.55,4724.0,140.9293757,16.57660382,64.63425145,13.27110334,9.018649919,8043.0,2.446470275893342,68.2977234575921,33.15477170153205,49.91777778171138,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
16060,Lucknow,2016-01-04,8.89,15.24,2.21,2.95,5.99,61.74,27.467,18.51,2.43,3794.0,56.7976145,34.40223144,65.80352338,9.839816834,14.13027047,7141.0,36.2616951585462,85.7654043461995,71.6350330405344,61.91191000508399,Promote energy-efficient practices.,Maintain current emission levels.
16221,Lucknow,2016-07-02,5.03,25.36,4.22,1.18,6.25,18.96,35.323,5.85,4.92,2590.0,119.3803745,29.40749422,72.31516136,2.119484906,5.598123717,5169.0,35.96367431790025,91.10990368086574,82.77012989039136,39.70591957838025,Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16222,Lucknow,2016-07-03,7.06,17.43,4.3,1.17,9.04,18.59,33.818,5.9,4.78,708.0,116.4280069,24.01539313,35.01887656,14.05385976,4.129065369,7700.0,32.48866064812187,92.30365970761066,21.30356339900955,70.81919447262041,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
16223,Lucknow,2016-07-04,3.67,17.83,4.8,1.17,6.41,18.14,34.737,6.0,4.24,1099.0,76.94211296,22.06399551,47.18400604,8.968787536,17.68852132,2943.0,51.70483546901332,85.45088911707059,83.26322229183856,7.615733476142572,Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16224,Lucknow,2016-07-05,3.79,26.22,4.81,1.12,5.53,22.87,36.224,6.07,4.45,1104.0,148.9276232,38.46733922,43.1254389,9.766124225,3.040115344,6637.0,4.572661476227269,54.43699845673821,9.531041391479922,29.02278591275217,Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16225,Lucknow,2016-07-06,5.71,14.35,2.29,1.06,5.59,4.68,38.087,6.13,4.54,3023.0,109.4240562,17.48075319,51.84336713,7.037484854,15.70549557,1064.0,94.53581344565326,7.470216089602744,88.32030341481735,22.647270381243366,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16226,Lucknow,2016-07-07,11.22,23.6,3.88,1.63,9.7,12.47,38.704,6.09,4.58,4209.0,52.06610583,15.10344905,71.79583004,3.38700443,5.343656336,3134.0,14.37851730161922,8.843892753679782,82.25336628857866,68.01035442845685,No immediate action required,Maintain current emission levels.
16227,Lucknow,2016-07-08,4.57,23.9,4.22,2.74,5.33,18.89,41.824,6.13,4.59,2656.0,80.49733474,39.77763751,77.64388498,10.49726558,6.99325969,8974.0,90.30130391680925,89.66197877126551,56.73347329465791,60.39127761099904,Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
16228,Lucknow,2016-07-09,3.8,28.82,4.22,1.11,6.25,23.03,41.92,6.17,4.59,713.0,81.39193628,19.4353506,59.16826472,7.303997339,4.044916903,3464.0,8.35822220003557,87.58268474572294,60.83398929991,75.94364429799185,Promote energy-efficient practices.,Maintain current emission levels.
16229,Lucknow,2016-07-10,3.54,24.47,4.3,2.25,4.16,23.41,42.211,5.97,4.62,2076.0,115.6660127,28.72471255,71.43095486,4.458684936,2.172950396,3982.0,82.26249276785602,43.43972491812177,34.58441967581171,42.67724047479805,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
16230,Lucknow,2016-07-12,5.23,15.03,2.21,1.23,5.74,3.41,42.962,5.76,4.83,2624.0,138.7386662,36.95000784,79.37455573,12.39084196,2.446151775,6533.0,15.196252587821512,32.81546194764253,20.16161543601285,17.39434909003289,Consider stricter industrial emission regulations. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16231,Lucknow,2016-07-13,6.08,17.17,6.18,1.1,6.66,7.14,42.515,5.85,4.61,768.0,125.3216818,37.72699854,68.66416194,2.357395987,12.44928225,6220.0,3.81316140914727,64.41239201441022,45.54380922149268,18.282764828412724,Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16232,Lucknow,2016-07-14,8.22,19.61,13.25,1.36,6.32,8.81,43.867,5.88,4.54,2908.0,133.5327869,23.55650631,53.28102154,4.406461869,17.15625729,3078.0,71.94894502594087,80.69879482555248,65.74521147910247,89.22551054278566,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
16233,Lucknow,2016-07-15,7.58,17.1,11.12,1.09,5.66,8.48,42.984,5.71,4.75,3077.0,66.11041899,24.54513096,33.6554091,13.02059972,19.73570737,6352.0,28.02653001744283,73.1684942051821,99.84648598946627,7.489419321550539,Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16234,Lucknow,2016-07-16,7.04,24.37,3.3,1.14,5.68,17.07,44.323,5.79,4.6,4757.0,135.0580524,31.16760671,71.11949982,9.908013959,13.28841827,2156.0,71.44961527843495,61.56029380507063,81.72530659019401,59.41198708345424,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
16235,Lucknow,2016-07-17,5.77,26.23,4.13,1.08,5.39,14.14,44.646,5.77,4.74,1322.0,61.46611944,39.71134118,88.64031524,5.647442591,9.900241153,8874.0,55.50852504728198,23.15110444448314,43.43078366603805,23.167316351456748,High humidity could trap pollutants; recommend monitoring air quality. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16236,Lucknow,2016-07-18,7.47,25.83,4.22,1.5,5.37,21.94,43.951,5.52,4.81,4135.0,124.3216627,33.96548285,85.1145991,4.9435371,18.59419308,8173.0,10.88073902300656,26.25048692207152,74.32478528619959,21.427778452123704,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16237,Lucknow,2016-07-19,16.91,32.15,4.33,2.03,4.84,21.32,44.496,5.43,4.48,3095.0,113.0111207,32.70968947,43.92471855,6.51951352,19.78761973,5824.0,93.21300733011635,72.40674813977017,10.804750268884868,9.840755548083935,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16238,Lucknow,2016-07-20,6.39,21.94,4.44,1.07,4.95,24.46,46.239,5.5,4.26,4453.0,85.45800007,30.8546363,59.51055451,13.86610542,16.77492255,3257.0,45.23141747634776,80.2619852451031,41.50360469545875,97.92811862509195,Promote energy-efficient practices.,Maintain current emission levels.
16239,Lucknow,2016-07-21,3.61,22.38,5.23,1.05,3.75,47.5,45.382,5.34,3.86,4331.0,70.88901958,20.98363971,75.12393203,6.55943224,13.05834346,3309.0,73.4447277798688,11.61351880995899,42.49245820427559,6.098492040799197,Reduce emissions from agriculture through better practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16240,Lucknow,2016-07-22,5.66,28.17,4.22,1.02,6.12,30.02,43.891,5.29,3.29,2599.0,65.91041588,18.77717746,48.05847432,6.096776054,3.643991925,8363.0,50.10205720156251,18.729704771130606,99.88238112132406,14.775148777166605,Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16241,Lucknow,2016-07-23,3.56,18.83,4.22,5.08,6.46,24.75,46.229,5.32,3.16,4102.0,91.89100362,28.68407555,49.67589565,8.673387825,18.7322725,6501.0,60.43614749612048,68.04702621773714,39.101496394269134,36.51679317393571,Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
16242,Lucknow,2016-07-25,4.76,24.6,4.32,1.81,5.56,27.15,45.512,5.21,3.16,1150.0,108.622823,15.5313629,57.36539101,4.071576057,1.950014072,1875.0,30.277359235669245,38.89865874714011,8.328160289976461,45.57974998453497,Consider stricter industrial emission regulations.,Maintain current emission levels.
16243,Lucknow,2016-07-26,5.51,12.82,2.21,2.96,4.97,28.06,45.022,5.13,3.15,2134.0,87.51580236,19.3541939,76.54624455,9.08482798,7.066504673,8350.0,20.036030400345027,56.32928672710307,6.722795141592464,95.07992890729656,Promote energy-efficient practices.,Maintain current emission levels.
16244,Lucknow,2016-07-27,11.4,18.66,4.65,3.03,3.93,48.32,44.947,5.1,3.14,1667.0,142.4387436,32.13557468,77.60427021,7.090649582,4.981335981,3260.0,54.25702034080678,61.48149526556361,69.83843849314884,24.178812500332004,Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
